Column1;id_tweet;link;stream_group;text_orig;Commercial;POLITICS;ED;Family;ED_patience;ProED;Offensive;Informative;Scientific;Sad;hashtag;Columna2;Columna3
1743;1,31871E+34;https://twitter.com/__N1GHT1NG4L3/status/1318713130164359169;1;The problem with following ‘anti-diet’ and ED recovery pages on Instagram is that the algorithm still shows all the shitty before and after and ‘zero calorie food’ posts 🤦🏽‍♀️ u can’t win;0;0;1;0;1;0;0;0;0;1;[];;
1760;1,31871E+34;https://twitter.com/anorexicbulimi1/status/1318714075250032640;1;Or actually i’ma skip that apple like it’s all in my head i’m not really hungry after those Nuggets and two dl Fries the fuck. #anorexic #starve #starving;0;0;1;;1;1;0;0;0;;['anorexic', 'starve', 'starving'];;
1771;1,31872E+34;https://twitter.com/RanaHus45348550/status/1318715423655927809;1;I had the same problem when I moved here from India. https://t.co/BSUdGEh7AY #MEDI255FA20;0;0;1;;0;0;0;0;0;;['MEDI255FA20'];;
1774;1,31872E+34;https://twitter.com/kempann/status/1318715704477159427;1;Talking to voters is best alternative to doomscrolling and binge eating Halloween candy. #WisconsinDems @benwikler;0;0;1;;0;0;0;0;0;;['WisconsinDems'];;
1827;1,31873E+33;https://twitter.com/pullenpoynt1/status/1318726016282537986;1;THIS IS THE PROBLEM- #MoscowMitch doesn’t care about our Country or our People who are suffering with food insecurity- #VoteOutEveryRepublican  McConnell urges White House not to strike stimulus deal before election - Axios  https://t.co/PRdsvbBJMR;0;1;0;;0;0;0;0;0;;['MoscowMitch', 'VoteOutEveryRepublican'];;
1864;1,31873E+33;https://twitter.com/LangeKassy/status/1318728885173977094;1;@IAGovernor Today, the headlines read that you misused Covid-19 funds, meant for people without jobs, without food, without resources....and  used them to your advantage. Iowans knew you were a problem when you didn’t shut down the state, but I didn’t realize you ARE THE PROBLEM. #resign;0;1;0;;0;0;0;0;0;;['resign'];;
1876;1,31873E+34;https://twitter.com/_Rainbow_Fish/status/1318729430517358592;1;Recently I’ve been relapsing into my eating disorder and fell into old habits with the my fitness pal app calculating every calorie I consumed. Well it’s got to stop, today I’m not going to listen to ana and will make my own choices! #anorexia #eatingdisorder;0;0;1;;1;0;0;0;0;;['anorexia', 'eatingdisorder'];;
1921;1,31873E+32;https://twitter.com/timoAli17/status/1318733356608090113;1;"France has a historical problem with Islam and Muslims. No other country in the world is bullying Muslims like France is doing. At least since 2001, French media and influential ppl are bullying Muslims daily with pretexts: halal food, laicity terrorism, &amp; now separatism. #France";0;1;0;;0;0;0;0;0;;['France'];;
1924;1,31873E+34;https://twitter.com/jess16212179/status/1318734258601664512;1;I don’t know why it’s so hard to get back into eating less than even 900 calories... :( #EDtwt #proana #anorexia;0;0;1;;1;1;0;0;0;;['EDtwt', 'proana', 'anorexia'];;
1927;1,31873E+34;https://twitter.com/kay_hennessey/status/1318734489036738560;1;I’m binge eating ice cream. Sports make me this way.  #Dodgers #LATogether;0;0;1;;0;0;0;0;0;;['Dodgers', 'LATogether'];;
1941;1,31874E+34;https://twitter.com/dianarazak99/status/1318735856300011520;1;RT @The_Endie: “When asked by StarMetro on why they allowed their children to eat unhealthy food, they said they could not afford to provide their children with nutritious food.” Urban poverty is real, the gap is widening. But some are reluctant to acknowledge this problem. #childrenwithout https://t.co/ftlHH6O7go;0;1;0;;0;0;0;0;0;;['childrenwithout'];;
1953;1,31874E+34;https://twitter.com/dannykay68/status/1318736997129670656;1;Interesting (and concerning). The work done by Everett Rogers on 'Diffusion of Innovations' (early adopters, laggards etc) was based on his PhD research on why some Iowa farmers were not using a new type of seed. https://t.co/uDtrJYQAMt;0;0;0;0;0;0;0;1;1;0;[];;
1976;1,31874E+34;https://twitter.com/timoAli17/status/1318739899428663297;1;Out of France movement A thread https://t.co/IOiBC8FyLv #France #OutOfFrance #OutFranceMovement #OutOfFranceMovement;0;1;0;;0;0;0;0;0;;['France', 'OutOfFrance', 'OutFranceMovement', 'OutOfFranceMovement'];;
1982;1,31874E+33;https://twitter.com/pamrichmond1/status/1318740459657854977;1;"RT @DougHarding7: @RepMarciaFudge has no problem standing up for the Ohio ppl of OH-11. Marcia listens to them &amp; fights for them.  During COVID many ppl out of work &amp; businesses req help. Fudge backed the updated Hero’s Act.  #wtpOH #wtpBLUE https://t.co/gPQzvdDBW5";0;1;0;;0;0;0;0;0;;['wtpOH', 'wtpBLUE'];;
2031;1,31875E+33;https://twitter.com/LIVEACTIONLOKI/status/1318748106356305922;1;tw ed NEVER imply someone's eating disorder is not real if they're not diagnosed. what the fuck is wrong with you. i'm constantly convincing myself that my anorexia isn't real even though i'm clearly ill, THAT'S WHAT AN EATING DISORDER DOES TO YOU. do not enforce those thoughts.;0;0;1;0;1;0;0;0;0;0;[];;
2076;1,31876E+34;https://twitter.com/b0ttmbitch/status/1318755261448810497;1;just saying, you can have an ED at any size i was diagnosed with bulimia when i was 13 so 3 years ago and recently i was diagnosed with anorexia. i’m not lying why would i want to get attention from people i don’t know through obsessing over my weight?;0;0;1;0;1;0;0;0;0;0;[];;
2100;1,31876E+34;https://twitter.com/EdithKnitting/status/1318760571236421632;1;Hey guys so uuuh I have a discord it’s sugar-free#0652 we can like be anorexic together or whatever  I realise I don’t have anyone to talk to about this stuff irl so... there ya go;0;0;1;;1;1;0;0;0;;['0652'];;
2135;1,31877E+32;https://twitter.com/junobeastar/status/1318767784797609984;1;reminder that an unplanned snack is better than a binge!! if ur really, REALLY fiending for something just eat it because not eating it may result in a binge. 400cals over is better than 1,400cals over!!! #EDtwt;0;0;1;;1;0;0;0;0;;['EDtwt'];;
2140;1,31877E+34;https://twitter.com/Ana___Winter/status/1318768942987530240;1;Muscle atrophy are lying but why size zero #anorexia;0;0;1;;1;1;0;0;0;;['anorexia'];;
2207;1,31878E+34;https://twitter.com/TaleGremlin/status/1318784449182453761;1;@bikinisaint Go to the Food Bank, today! Your *ss does even fit those shorts. 🤢🤢🤮 This creepy vid Looks like an anorexic 14 year old wearing her mothers disco shorts. 🤢🤢🤮 #Creepy #CreepyJoe;0;0;1;;0;0;0;0;0;;['Creepy', 'CreepyJoe'];;
2267;1,3188E+34;https://twitter.com/PlutoRadio/status/1318795378750222336;1;PHASE 2#1048 currently on air. BREAK YO SKULL 3MIND BLIGHT PURE CAMOMILE JAM ANOREXIA ISAN LETS MAKE A KING MARYANN CHRIS STEVEN POLYESTER MEMORIES LAB HANNA BARAKAT CHUCK NORRIS EXPERIMENT ATILLA SUMMER HOUSE THE SHRUBS AETERNOM yes, great radio. https://t.co/bzvAQWLykH;0;0;0;;0;0;0;0;0;;['1048'];;
2268;1,3188E+34;https://twitter.com/meera_mitun/status/1318795487898603521;1;"@gurumoorthykj I don't understand what's your problem if am alive 🤔 Your not providing me food &amp; shelter ✌️ #stopbeingjealousofcelebrities";0;0;1;;0;0;0;0;0;;['stopbeingjealousofcelebrities'];;
2271;1,3188E+34;https://twitter.com/marie_at_marino/status/1318795753171652609;1;365 Recovery Tips to help you on your journey to Freedom #eatingdisorders #recovery #selfhelp #anorexia #Bulimia #EmotionalEating #hope #mentalhealth #books https://t.co/sl7MwYy1Rv;0;0;1;;0;0;0;1;0;;['eatingdisorders', 'recovery', 'selfhelp', 'anorexia', 'Bulimia', 'EmotionalEating', 'hope', 'mentalhealth', 'books'];;
2282;1,3188E+33;https://twitter.com/mikaelgranlund_/status/1318797823811457025;1;"TW /// THINSPO , ED , ANOREXIA - - - - - Someone tweeted a pic of Elvis with skinny legs and I deadass said ""Elvis is best anorexic"" and I fucking hate myself what the actual fuck is wrong with me";0;0;1;0;1;1;0;0;0;1;[];;
2304;1,3188E+34;https://twitter.com/Maclagan_was_OK/status/1318801285483655169;1;I have no problem controlling my wholefood intake. OTOH.  Today my CEO personally handed me cake with a “you must try this”. Before I knew it I was finishing my second piece. Coconut, caramel, white chocolate. This food is un-naturally evil/compulsive.    Life lesson #1001;0;0;1;;0;0;0;0;0;;['1001'];;
2324;1,3188E+33;https://twitter.com/HelenAshby72/status/1318804930723971074;1;Well fell off my #weightloss waggon the last few weeks, so today getting back on it as I can really feel the difference in my mood and general sluggishness when I am eating crap all the time. The busier my life gets the less I eat well and the more I junk food binge late at night;0;0;1;;1;1;0;0;0;;['weightloss'];;
2329;1,31881E+34;https://twitter.com/VickyVella2/status/1318806362864889858;1;@CoachAngela1 @HealingMindsTW I would love to know if a sudden change in the microbiome  contributes to causing anorexia-I feel that if it does it would be a potential treatment. Any research here?;0;0;1;0;0;0;0;0;0;0;[];;
2353;1,31881E+34;https://twitter.com/labixta25/status/1318809869080723456;1;@Elcrucifixio @betty4realluv Food wey dem been dey over share for protest?...sharwama and pizza sef dey waste...naa food be naija people problem abi ....#EndSARS #BuhariIsATerrorist #sanwooluisamurderer #EndBadGoveranceInNigeria;0;1;0;;0;0;0;0;0;;['EndSARS', 'BuhariIsATerrorist', 'sanwooluisamurderer', 'EndBadGoveranceInNigeria'];;
2371;1,31881E+34;https://twitter.com/heIIenicrogue/status/1318812427857907712;1;"tw // ed , anorexia  - uhm an irl just said ""i went through an ed once it was the worst"" and my ""bsf"" literally responded with ""thank fuck i don't have these issues"" CAN YOU BE ANY MORE FUCKING INSENSITIVE";0;0;1;0;1;1;0;0;0;1;[];;
2380;1,31881E+34;https://twitter.com/joesteve__/status/1318813559099359232;1;Anthony Joshua and Beyonce think Food and Shelter is our problem??? Orí yín ti daru #EndSARS;0;1;0;;0;0;0;0;0;;['EndSARS'];;
2385;1,31881E+34;https://twitter.com/AnnaWrestler/status/1318813814666776576;1;#Exercise when #Healthy is not so healthy #EatingDisorders #Anorexia #Bulimia #vigorexia #Recovery #MentalHealth #Psychology https://t.co/jEa7n9KKAQ;0;0;1;;0;0;0;1;0;;['Exercise', 'Healthy', 'EatingDisorders', 'Anorexia', 'Bulimia', 'vigorexia', 'Recovery', 'MentalHealth', 'Psychology'];;
2387;1,31881E+34;https://twitter.com/TalkWithRams1/status/1318813961941360641;1;ICYMI| #OpportunityTuesday featured wonderful businesses. Everyday Food by Shaheen Hoosen with an opportunity to be part of this instant food business to help tackle the problem of nutrition for the poor. https://t.co/nFZ2nx1ajW;0;1;0;;0;0;0;0;0;;['OpportunityTuesday'];;
2396;1,31881E+34;https://twitter.com/OlajideRalph/status/1318814533692149763;1;@is_salsu Sally why are you attacking Josh 🤷🏿‍♂️ there’s absolutely no necessity for that! The man offered his support simply tell him food isn’t the problem don’t result into insults etc... God bless us all one 🇳🇬 don’t let them come between us in the Diaspora or at home #EndSARS;0;1;0;;0;0;0;0;0;;['EndSARS'];;
2408;1,31882E+34;https://twitter.com/StartWithThis/status/1318815299907485698;1;Another recovery win! Been wanting to try this for years but calories in drinks freaked me out. Yesterday, I finally enjoyed this festive delight and I loved it! A win for me, another defeat for anorexia 💪 #edrecovery #anorexiarecovery @RibenaUK #winningwednesday https://t.co/NlnQBCiE5M;0;0;1;;1;0;0;0;0;;['edrecovery', 'anorexiarecovery', 'winningwednesday'];;
2426;1,31882E+33;https://twitter.com/Booker_cc/status/1318816892543488000;1;"Everyone out there always think food is our problem. Anthony Joshua promising to give  food &amp; foot medical bill but was mute when we needed your voice. Young peep here ar succsfl enof to foot bills. All we need is end to bad govnace dat breed hunger #EndBadGoveranceInNigeria";0;1;0;;0;0;0;0;0;;['EndBadGoveranceInNigeria'];;
2439;1,31882E+34;https://twitter.com/Murphyjesse/status/1318817870386790400;1;Beyonce food is not the problem. We want to raise awareness and na food you dey think of #EndSARS #EndBadGoveranceInNigeria;0;1;0;;0;0;0;0;0;;['EndSARS', 'EndBadGoveranceInNigeria'];;
2454;1,31882E+32;https://twitter.com/TreyHER1/status/1318819294424240130;1;Why do all these foreign stars think our problem is food and shelter for krisake. Anthony Joshua made same reference wtf! Just lend your voice by using your platform to let the world know, keep your freaking food and shelter #EndSARS #EndBadGoveranceInNigeria #EndPoliceBrutality;0;1;0;;0;0;0;0;0;;['EndSARS', 'EndBadGoveranceInNigeria', 'EndPoliceBrutality'];;
2455;1,31882E+34;https://twitter.com/jess16212179/status/1318819350556573696;1;I miss when my legs looked like this #anorexia #proana #EDtwt https://t.co/nVhxoE365G;0;0;1;;1;0;0;0;0;;['anorexia', 'proana', 'EDtwt'];;
2460;1,31882E+34;https://twitter.com/ETUK_MMA/status/1318819971196215296;1;Is Beyonce mad, can't she see how we've fed ourselves throughout this period? What makes these celebrities think that food is always our problem? We just want to stay alive ffs!!! #EndSARS;0;1;0;;0;0;0;0;0;;['EndSARS'];;
2482;1,31882E+34;https://twitter.com/officialeniii/status/1318821129038012416;1;lol Beyoncé using world hunger statistic to give Nigerians food and drinks during their quest to #EndPoliceBrutalityinNigeraNOW and #EndSARS  LEEMAO if food was our problem we would be trending differently but well she’s y’all mama Africa. Just don’t come for me please;0;1;0;;0;0;0;0;0;;['EndPoliceBrutalityinNigeraNOW', 'EndSARS'];;
2489;1,31882E+34;https://twitter.com/sheni_coker/status/1318821810998214656;1;Beyoncé is talking about providing food and shelter. We’re fighting for our lives here and you think it’s hunger that’s our problem. #EndSARS #LekkiMassacre;0;1;0;;0;0;0;0;0;;['EndSARS', 'LekkiMassacre'];;
2492;1,31882E+34;https://twitter.com/success900yy/status/1318821905865056257;1;#BlackTuesdayNigeria help my son he is seriously hungry. i lost my teaching job due to covid19 😭.am still searching for another job.Feeding is a problem.pls help my son no amount is too small. It will get him food stuff's.He has ulcer. am a single mother pls😭🙏 #Lekkitollgate https://t.co/pdhE1k45o6;0;1;0;;0;0;0;0;0;;['BlackTuesdayNigeria', 'Lekkitollgate'];;
2529;1,31882E+33;https://twitter.com/sugar_katec/status/1318824984710701056;1;They think our our problem is food ,person wey dey vex de chop ,beyonce #Lekkitollgate #EndSARS;0;1;0;;0;0;0;0;0;;['Lekkitollgate', 'EndSARS'];;
2536;1,31883E+34;https://twitter.com/Denaldee/status/1318825762485579778;1;What should she do? Come down here and join yall in the protest?? Can we just face our problem ourselves? #EndPoliceBrutalityinNigeraNOW;0;1;0;;0;0;0;0;0;;['EndPoliceBrutalityinNigeraNOW'];;
2538;1,31883E+34;https://twitter.com/Apaokueze_/status/1318825916865388544;1;Na person wey Dey alive go chop Food nor be our problem #EndSARS;0;1;0;;0;0;0;0;0;;['EndSARS'];;
2540;1,31883E+34;https://twitter.com/Ruach_El/status/1318826006011142144;1;RT @officialeniii: lol Beyoncé using world hunger statistic to give Nigerians food and drinks during their quest to #EndPoliceBrutalityinNigeraNOW and #EndSARS  LEEMAO if food was our problem we would be trending differently but well she’s y’all mama Africa. Just don’t come for me please;0;1;0;;0;0;0;0;0;;['EndPoliceBrutalityinNigeraNOW', 'EndSARS'];;
2573;1,31883E+34;https://twitter.com/Toritseju__/status/1318829445055217666;1;@BeyGood @Beyonce @BeyGood thank you but no thanks. We are not hungry, food is not our problem.. If you had maybe done your research you would have known what this fight is about! #EndSARS #EndPoliceBrutality;0;1;0;0;0;0;0;0;0;0;['EndSARS', 'EndPoliceBrutality'];;
2655;1,31884E+34;https://twitter.com/SEDAF18/status/1318837214965567489;1;We are looking for women living with a restrictive eating disorder (e.g. #anorexianervosa, atypical anorexia, #ARFID) to take part in our online study (UK-based only). More details below. Please email Charli (babbc@cardiff.ac.uk) or Janina (janina.brede@ucl.ac.uk) to participate! https://t.co/FJZBr0KHc5;0;0;1;0;0;0;0;1;1;0;['anorexianervosa', 'ARFID'];;
2673;1,31884E+34;https://twitter.com/hazelwoodslife/status/1318838250245656576;1;New blogpost on #eatingdisorders #bingeating #mentalhealthblogger #health #ukblogger #blogger https://t.co/BcKPQycdRS;0;0;1;;0;0;0;1;0;;['eatingdisorders', 'bingeating', 'mentalhealthblogger', 'health', 'ukblogger', 'blogger'];;
2692;1,31884E+34;https://twitter.com/Eating_Freely/status/1318839577252081664;1;People overeat for countless reasons, however, not everyone who overeats suffers from binge eating disorder. This helpful list gives 23 simple ways to help your client with overeating. #transformation #lifecoaching #bingeeating #coaching #careerchanger https://t.co/mOuqOhZFxK;0;0;1;;1;0;0;0;0;;['transformation', 'lifecoaching', 'bingeeating', 'coaching', 'careerchanger'];;
2759;1,31884E+34;https://twitter.com/Ana___Winter/status/1318844441713643521;1;Anorexia ached bananas so ugh the ABC diet #skinnybitch;0;0;1;;1;1;0;0;0;;['skinnybitch'];;
