;id_row;id;id_tweet;url_tweet;text_orig;ED_Patient;ProED;informative;scientific;hashtags;falcon2_responses;entities_instances_wikidata;entities_labels_wikidata;entities_instances_wikidata_cleaned;entities_labels_wikidata_cleaned;spacy_entities_ids;spacy_entities_urls;spacy_entities_labels
827;827;1,33E+34;https://twitter.com/ava_swans/status/1330335860470976514;1;"I was about to post the hashtag #anorexiarecovery &amp; noticed that the ""anorexia tips"" hashtag exists Please stop hurting each other you fall into an abyss that is incredibly hard to come out from I would never wish for someone to be as sick as I was &amp; even less help them #StopIt https://t.co/SoT0hcROV7";1;0;0;0;['anorexiarecovery', 'StopIt'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q150679>"",""hashtag anorexiarecovery &amp;""],[""<http://www.wikidata.org/entity/Q254327>"",""\""anorexia tips\"" hashtag""],[""<http://www.wikidata.org/entity/Q22183>"",""hurting""],[""<http://www.wikidata.org/entity/Q336517>"",""An Abyss""],[""<http://www.wikidata.org/entity/Q153547>"",""Incredibly hard""],[""<http://www.wikidata.org/entity/Q4995001>"",""Sick""],[""<http://www.wikidata.org/entity/Q150679>"",""&amp;""],[""<http://www.wikidata.org/entity/Q8777>"",""stopit https://tco/sot0hcrov7""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P905>"",""post""],[""<http://www.wikidata.org/entity/P725>"",""noticed""],[""<http://www.wikidata.org/entity/P3907>"",""exists""],[""<http://www.wikidata.org/entity/P645>"",""stop""],[""<http://www.wikidata.org/entity/P585>"",""hurting""],[""<http://www.wikidata.org/entity/P1477>"",""fall""],[""<http://www.wikidata.org/entity/P495>"",""come""],[""<http://www.wikidata.org/entity/P1889>"",""wish""],[""<http://www.wikidata.org/entity/P39>"",""help""],[""<http://www.wikidata.org/entity/P645>"",""stop""]]}
";['http://www.wikidata.org/entity/Q150679', 'http://www.wikidata.org/entity/Q254327', 'http://www.wikidata.org/entity/Q22183', 'http://www.wikidata.org/entity/Q336517', 'http://www.wikidata.org/entity/Q153547', 'http://www.wikidata.org/entity/Q4995001', 'http://www.wikidata.org/entity/Q150679', 'http://www.wikidata.org/entity/Q8777'];"['hashtag anorexiarecovery &amp;', '""anorexia tips"" hashtag', 'hurting', 'An Abyss', 'Incredibly hard', 'Sick', '&amp;', 'stopit https://tco/sot0hcrov7']";[];[];[278485, 278485, 716894];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q278485', 'https://www.wikidata.org/wiki/Q278485', 'https://www.wikidata.org/wiki/Q716894', 'https://www.wikidata.org/wiki/Q336525'];['hashtag', 'hashtag', 'lease']
828;828;1,33E+33;https://twitter.com/RockinRobin2020/status/1330376995134468096;1;"I’m suffering. I have #anxiety and an #eating #disorder at the age of 40. The ED went away in my 30’s but it came back last June. I’ve kept quiet until now. #bulimia #binge #eating I think I might quit my job &amp; focus on getting well &amp; healthy. #lifestyle change";1;0;0;0;['anxiety', 'eating', 'disorder', 'bulimia', 'binge', 'eating', 'lifestyle'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q79451>"",""I\u2019m""],[""<http://www.wikidata.org/entity/Q1449248>"",""Anxiety""],[""<http://www.wikidata.org/entity/Q930797>"",""Ed""],[""<http://www.wikidata.org/entity/Q33631600>"",""Age of 40 the""],[""<http://www.wikidata.org/entity/Q17869>"",""Away in my 30\u2019s""],[""<http://www.wikidata.org/entity/Q864821>"",""June i\u2019ve""],[""<http://www.wikidata.org/entity/Q431531>"",""Quiet until ""],[""<http://www.wikidata.org/entity/Q24514768>"","" bulimia binge""],[""<http://www.wikidata.org/entity/Q4577>"",""Job &amp;""],[""<http://www.wikidata.org/entity/Q28762886>"",""&amp; healthy lifestyle change""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P1335>"",""went""],[""<http://www.wikidata.org/entity/P138>"",""came""],[""<http://www.wikidata.org/entity/P1990>"",""kept""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P921>"",""think""],[""<http://www.wikidata.org/entity/P2968>"",""quit""],[""<http://www.wikidata.org/entity/P4196>"",""focus""],[""<http://www.wikidata.org/entity/P840>"",""getting""],[""<http://www.wikidata.org/entity/P1050>"",""disorder""]]}
";['http://www.wikidata.org/entity/Q79451', 'http://www.wikidata.org/entity/Q1449248', 'http://www.wikidata.org/entity/Q930797', 'http://www.wikidata.org/entity/Q33631600', 'http://www.wikidata.org/entity/Q17869', 'http://www.wikidata.org/entity/Q864821', 'http://www.wikidata.org/entity/Q431531', 'http://www.wikidata.org/entity/Q24514768', 'http://www.wikidata.org/entity/Q4577', 'http://www.wikidata.org/entity/Q28762886'];"['I’m', 'Anxiety', 'Ed', 'Age of 40 the', 'Away in my 30’s', 'June i’ve', 'Quiet until ', ' bulimia binge', 'Job &amp;', '&amp; healthy lifestyle change']";['http://www.wikidata.org/entity/Q154430', 'http://www.wikidata.org/entity/Q373822'];['Anxiety', 'Ed'];[154430, 373822, 779974, 11574, 28224035, 7784467, 32090];['https://www.wikidata.org/wiki/Q154430', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q779974', 'https://www.wikidata.org/wiki/Q11574', 'https://www.wikidata.org/wiki/Q28224035', 'https://www.wikidata.org/wiki/Q7784467', 'https://www.wikidata.org/wiki/Q32090'];['anxiety', 'eating disorder', 'precipitation hardening', 'second', 'Binge', 'Think', 'life style']
829;829;1,33E+32;https://twitter.com/Autism_Journal/status/1330427075682050050;1;“For Me, the Anorexia is Just a Symptom, and the Cause is the Autism”: Investigating Restrictive Eating Disorders in Autistic Women https://t.co/YxwLb60DWA #Springer #JournalofAutismandDevelopmentalDisorders;0;0;1;1;['Springer', 'JournalofAutismandDevelopmentalDisorders'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q14191832>"",""The anorexia""],[""<http://www.wikidata.org/entity/Q680172>"",""\u201cfor me, the""],[""<http://www.wikidata.org/entity/Q3483689>"",""Symptom, and the cause""],[""<http://www.wikidata.org/entity/Q38404>"",""Autism\u201d:""],[""<http://www.wikidata.org/entity/Q38404>"",""autism\u201d: investigating restrictive""],[""<http://www.wikidata.org/entity/Q24678975>"",""restrictive eating disorders""],[""<http://www.wikidata.org/entity/Q38404>"",""disorders in autistic women https://tco/yxwlb60dwa springer journalofautismanddevelopmentaldisorders""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""Eating""],[""<http://www.wikidata.org/entity/P460>"",""\u201cFor Me, the""]]}
";['http://www.wikidata.org/entity/Q14191832', 'http://www.wikidata.org/entity/Q680172', 'http://www.wikidata.org/entity/Q3483689', 'http://www.wikidata.org/entity/Q38404', 'http://www.wikidata.org/entity/Q38404', 'http://www.wikidata.org/entity/Q24678975', 'http://www.wikidata.org/entity/Q38404'];['The anorexia', '“for me, the', 'Symptom, and the cause', 'Autism”:', 'autism”: investigating restrictive', 'restrictive eating disorders', 'disorders in autistic women https://tco/yxwlb60dwa springer journalofautismanddevelopmentaldisorders'];[];[];[82435, 1401524, 1120735];['https://www.wikidata.org/wiki/Q82435', 'https://www.wikidata.org/wiki/Q1401524', 'https://www.wikidata.org/wiki/Q1120735', 'https://www.wikidata.org/wiki/Q194788'];['e', 'University of Santo Tomas', 'omen']
830;830;1,33E+34;https://twitter.com/softdaintybabyy/status/1330449100416950272;1;It's my brothers birthday which means I have to eat takeaway for dinner and breakfast. Brb gonna cry, :'( #anorexic #EDtwt;1;1;0;0;['anorexic', 'EDtwt'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q38>"",""It""],[""<http://www.wikidata.org/entity/Q2389905>"",""brothers birthday""],[""<http://www.wikidata.org/entity/Q403264>"",""Takeaway for dinner""],[""<http://www.wikidata.org/entity/Q920016>"",""Brb""],[""<http://www.wikidata.org/entity/Q1450437>"",""breakfast  gonna cry, :""],[""<http://www.wikidata.org/entity/Q131749>"",""( anorexic edtwt""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P5137>"",""means""],[""<http://www.wikidata.org/entity/P19>"",""eat""],[""<http://www.wikidata.org/entity/P691>"",""breakfast  gonna cry, :""]]}
";['http://www.wikidata.org/entity/Q38', 'http://www.wikidata.org/entity/Q2389905', 'http://www.wikidata.org/entity/Q403264', 'http://www.wikidata.org/entity/Q920016', 'http://www.wikidata.org/entity/Q1450437', 'http://www.wikidata.org/entity/Q131749'];['It', 'brothers birthday', 'Takeaway for dinner', 'Brb', 'breakfast  gonna cry, :', '( anorexic edtwt'];[];[];[47223, 657221, 80973, 18250397];['https://www.wikidata.org/wiki/Q47223', 'https://www.wikidata.org/wiki/Q154383', 'https://www.wikidata.org/wiki/Q657221', 'https://www.wikidata.org/wiki/Q80973', 'https://www.wikidata.org/wiki/Q18250397'];['birthday', 'dinner', 'breakfast', 'EPHA4']
831;831;1,33E+33;https://twitter.com/inquiring_autie/status/1330507519291224070;1;Just discovered this fantastic work, and helpful resources on @PEACE_Pathway's website 🙏🏻 We exist, and we NEED this tailored care pathway to improve prognosis. #Autism #Anorexia #Hope #FeelingPositive;1;0;0;0;['Autism', 'Anorexia', 'Hope', 'FeelingPositive'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q152098>"",""Fantastic work,""],[""<http://www.wikidata.org/entity/Q311550>"",""helpful resources on @peace_pathway's website \ud83d\ude4f\ud83c\udffb we exist,""],[""<http://www.wikidata.org/entity/Q5038859>"",""care pathway""],[""<http://www.wikidata.org/entity/Q567714>"",""prognosis autism anorexia hope""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P61>"",""discovered""],[""<http://www.wikidata.org/entity/P1477>"",""NEED""],[""<http://www.wikidata.org/entity/P170>"",""prognosis Autism Anorexia Hope""]]}
";['http://www.wikidata.org/entity/Q152098', 'http://www.wikidata.org/entity/Q311550', 'http://www.wikidata.org/entity/Q5038859', 'http://www.wikidata.org/entity/Q567714'];"['Fantastic work,', ""helpful resources on @peace_pathway's website 🙏🏻 we exist,"", 'care pathway', 'prognosis autism anorexia hope']";['http://www.wikidata.org/entity/Q567714'];[];[1401524, 42213, 1554231, 35127, 82435, 4915012, 2288034];['https://www.wikidata.org/wiki/Q1401524', 'https://www.wikidata.org/wiki/Q42213', 'https://www.wikidata.org/wiki/Q1554231', 'https://www.wikidata.org/wiki/Q35127', 'https://www.wikidata.org/wiki/Q82435', 'https://www.wikidata.org/wiki/Q4915012', 'https://www.wikidata.org/wiki/Q592442', 'https://www.wikidata.org/wiki/Q2288034'];['University of Santo Tomas', 'work', 'resource', 'website', 'e', 'biological pathway', 'Ope']
832;832;1,33E+34;https://twitter.com/SmokeToSkinny/status/1330537278268170245;1;Bad news boys, at my best friend's birthday party I was convinced to go over my calorie limit 😔✊ rip... time to fast all day 🙃  #restricting #promia #proanatwt #EDtwt #edtw #edtwitter #thinsp0 #thinspo #anorexic #ana #mia #proana #ed #anorexia #anor3xia #notprojustusingtags;1;1;0;0;['restricting', 'promia', 'proanatwt', 'EDtwt', 'edtw', 'edtwitter', 'thinsp0', 'thinspo', 'anorexic', 'ana', 'mia', 'proana', 'ed', 'anorexia', 'anor3xia', 'notprojustusingtags'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q266552>"",""bad news boys, at my best friend's birthday party""],[""<http://www.wikidata.org/entity/Q1129459>"",""convinced""],[""<http://www.wikidata.org/entity/Q447519>"",""calorie limit \ud83d\ude14\u270a""],[""<http://www.wikidata.org/entity/Q128819>"",""Day \ud83d\ude43""],[""<http://www.wikidata.org/entity/Q1700481>"",""promia proanatwt edtwt edtw edtwitter thinsp0 thinspo anorexic ana mia proana ed anorexia anor3xia notprojustusingtags""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P3500>"",""rip""],[""<http://www.wikidata.org/entity/P161>"",""fast""],[""<http://www.wikidata.org/entity/P2899>"",""restricting""],[""<http://www.wikidata.org/entity/P577>"",""time""]]}
";['http://www.wikidata.org/entity/Q266552', 'http://www.wikidata.org/entity/Q1129459', 'http://www.wikidata.org/entity/Q447519', 'http://www.wikidata.org/entity/Q128819', 'http://www.wikidata.org/entity/Q1700481'];"[""bad news boys, at my best friend's birthday party"", 'convinced', 'calorie limit 😔✊', 'Day 🙃', 'promia proanatwt edtwt edtw edtwitter thinsp0 thinspo anorexic ana mia proana ed anorexia anor3xia notprojustusingtags']";['http://www.wikidata.org/entity/Q1700481'];[];[1143151, 1143151, 1143151, 1143151, 1143151, 228, 48784285, 130964, 11471, 573, 1143151, 373822];['https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q228', 'https://www.wikidata.org/wiki/Q48784285', 'https://www.wikidata.org/wiki/Q3202056', 'https://www.wikidata.org/wiki/Q130964', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q573', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q373822'];['Pro-ana', 'Pro-ana', 'Pro-ana', 'Pro-ana', 'Pro-ana', 'Andorra', 'Best Friend', 'calorie', 'time', 'day', 'Pro-ana', 'eating disorder']
833;833;1,33E+34;https://twitter.com/Jadestroys/status/1330664670072606721;1;me? following toxic pro ana people to trigger myself?? more likely than you think. #ricecaketwt #anorexic #bulimia #proanatwt;1;1;0;0;['ricecaketwt', 'anorexic', 'bulimia', 'proanatwt'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q4579>"","" toxic pro""],[""<http://www.wikidata.org/entity/Q158615>"",""toxic pro ana people""],[""<http://www.wikidata.org/entity/Q6547275>"",""Likely""],[""<http://www.wikidata.org/entity/Q1184600>"",""think""],[""<http://www.wikidata.org/entity/Q180913>"",""ricecaketwt anorexic bulimia proanatwt""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P31>"",""ana""],[""<http://www.wikidata.org/entity/P921>"",""think""],[""<http://www.wikidata.org/entity/P172>"",""people""]]}
";['http://www.wikidata.org/entity/Q4579', 'http://www.wikidata.org/entity/Q158615', 'http://www.wikidata.org/entity/Q6547275', 'http://www.wikidata.org/entity/Q1184600', 'http://www.wikidata.org/entity/Q180913'];[' toxic pro', 'toxic pro ana people', 'Likely', 'think', 'ricecaketwt anorexic bulimia proanatwt'];['http://www.wikidata.org/entity/Q3249878'];['Likely'];[1143151, 1143151];['https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q4750528'];['Pro-ana', 'Pro-ana']
834;834;1,33E+34;https://twitter.com/kefwh0ree/status/1330667235162075136;1;i’m gonna start tagging every single thing i post because NO ONE IS LIKING THEM!!! anyways #edtwt #anorexic #imgonnafuckingkmsifidontstartgettinglikesansvalidation;1;1;0;0;['edtwt', 'anorexic', 'imgonnafuckingkmsifidontstartgettinglikesansvalidation'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1191081>"",""i\u2019m gonna""],[""<http://www.wikidata.org/entity/Q1191081>"",""i\u2019m gonna start""],[""<http://www.wikidata.org/entity/Q210756>"",""Single thing""],[""<http://www.wikidata.org/entity/Q2615443>"",""anyways edtwt anorexic imgonnafuckingkmsifidontstartgettinglikesansvalidation""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P397>"",""start""],[""<http://www.wikidata.org/entity/P1451>"",""tagging""],[""<http://www.wikidata.org/entity/P905>"",""post""],[""<http://www.wikidata.org/entity/P658>"",""LIKING""]]}
";['http://www.wikidata.org/entity/Q1191081', 'http://www.wikidata.org/entity/Q1191081', 'http://www.wikidata.org/entity/Q210756', 'http://www.wikidata.org/entity/Q2615443'];['i’m gonna', 'i’m gonna start', 'Single thing', 'anyways edtwt anorexic imgonnafuckingkmsifidontstartgettinglikesansvalidation'];['http://www.wikidata.org/entity/Q316'];['i’m gonna'];[387834];['https://www.wikidata.org/wiki/Q387834'];['thing']
835;835;1,33E+34;https://twitter.com/ranlandia/status/1330682298111496202;1;binge eating recovery is fucking hard. #bingeeating #disorderedeating;1;0;0;0;['bingeeating', 'disorderedeating'];"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2 Final//EN"">
<title>500 Internal Server Error</title>
<h1>Internal Server Error</h1>
<p>The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.</p>
";['No entity'];['No entity'];[];[];[2303219, 28224035, 2135807];['https://www.wikidata.org/wiki/Q2303219', 'https://www.wikidata.org/wiki/Q28224035', 'https://www.wikidata.org/wiki/Q2135807'];['binge eating', 'Binge', 'recovery approach']
836;836;1,33E+33;https://twitter.com/JosephLaManna13/status/1330684807207129091;1;So apparently 99.95% of us will be overeating on Thursday, and 86.33% will blame the sluggishness on the tryptophan in the turkey.  Some of that sluggishness will undoubtedly be do to the #binge eating.  Nobody likes how they feel all swelled up and stuffed.;0;0;0;0;['binge'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q17096>"",""Apparently 9995%""],[""<http://www.wikidata.org/entity/Q7770729>"",""Sluggishness on the tryptophan in the turkey""],[""<http://www.wikidata.org/entity/Q488947>"",""The Sluggishness""],[""<http://www.wikidata.org/entity/Q44228855>"",""Undoubtedly""],[""<http://www.wikidata.org/entity/Q863746>"",""Binge""],[""<http://www.wikidata.org/entity/Q465270>"",""Thursday, and 8633%""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P3362>"",""overeating""],[""<http://www.wikidata.org/entity/P14>"",""blame""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P551>"",""likes""],[""<http://www.wikidata.org/entity/P2555>"",""feel""],[""<http://www.wikidata.org/entity/P69>"",""stuffed""]]}
";['http://www.wikidata.org/entity/Q17096', 'http://www.wikidata.org/entity/Q7770729', 'http://www.wikidata.org/entity/Q488947', 'http://www.wikidata.org/entity/Q44228855', 'http://www.wikidata.org/entity/Q863746', 'http://www.wikidata.org/entity/Q465270'];['Apparently 9995%', 'Sluggishness on the tryptophan in the turkey', 'The Sluggishness', 'Undoubtedly', 'Binge', 'Thursday, and 8633%'];['http://www.wikidata.org/entity/Q2303219'];['Binge'];[28224035];['https://www.wikidata.org/wiki/Q181003', 'https://www.wikidata.org/wiki/Q43794', 'https://www.wikidata.org/wiki/Q28224035'];['Binge']
837;837;1,33E+34;https://twitter.com/NinaKeneally/status/1330701888090726401;1;I was #anorexic in 1972 before anyone knew what that was. Lasted for years w/o treatment. It still informs me. I tried so hard to throw up but that never worked. Watching #TheCrownSeason4 brings a lot of things up to the surface even now.;1;0;0;0;['anorexic', 'TheCrownSeason4'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1378111>"",""Anorexic in 1972""],[""<http://www.wikidata.org/entity/Q29031>"",""Years w/o treatment""],[""<http://www.wikidata.org/entity/Q610224>"",""Hard""],[""<http://www.wikidata.org/entity/Q327055>"",""worked""],[""<http://www.wikidata.org/entity/Q336863>"",""watching thecrownseason4 brings""],[""<http://www.wikidata.org/entity/Q12576>"",""Lot of things""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P3221>"",""knew""],[""<http://www.wikidata.org/entity/P734>"",""Lasted""],[""<http://www.wikidata.org/entity/P1449>"",""informs""],[""<http://www.wikidata.org/entity/P1357>"",""tried""],[""<http://www.wikidata.org/entity/P106>"",""worked""],[""<http://www.wikidata.org/entity/P1617>"",""brings""],[""<http://www.wikidata.org/entity/P2046>"",""surface""]]}
";['http://www.wikidata.org/entity/Q1378111', 'http://www.wikidata.org/entity/Q29031', 'http://www.wikidata.org/entity/Q610224', 'http://www.wikidata.org/entity/Q327055', 'http://www.wikidata.org/entity/Q336863', 'http://www.wikidata.org/entity/Q12576'];['Anorexic in 1972', 'Years w/o treatment', 'Hard', 'worked', 'watching thecrownseason4 brings', 'Lot of things'];['http://www.wikidata.org/entity/Q66741662'];['Hard'];[577, 6501349, 387834];['https://www.wikidata.org/wiki/Q577', 'https://www.wikidata.org/wiki/Q6501349', 'https://www.wikidata.org/wiki/Q387834', 'https://www.wikidata.org/wiki/Q484298'];['year', 'parking lot', 'thing']
838;838;1,33E+34;https://twitter.com/OAGreatBritain/status/1330775621585219586;1;Why attend an OA meeting? #bingeeatingdisorder #anorexia #bulimia https://t.co/uPPnZpHwe6;0;0;0;0;['bingeeatingdisorder', 'anorexia', 'bulimia'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q232932>"",""oa""],[""<http://www.wikidata.org/entity/Q25848329>"",""meeting bingeeatingdisorder anorexia bulimia https://tco/uppnzphwe6""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P135>"",""attend""]]}
";['http://www.wikidata.org/entity/Q232932', 'http://www.wikidata.org/entity/Q25848329'];['oa', 'meeting bingeeatingdisorder anorexia bulimia https://tco/uppnzphwe6'];[];[];[2303219, 2303219, 8785, 254327, 2761147, 2294];['https://www.wikidata.org/wiki/Q2303219', 'https://www.wikidata.org/wiki/Q2303219', 'https://www.wikidata.org/wiki/Q8785', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q2761147', 'https://www.wikidata.org/wiki/Q2294'];['binge eating', 'binge eating', 'Armenian', 'anorexia', 'meeting', 'proton']
